fullVisitorId,visitId,date,device.browser,device.operatingSystem,device.isMobile,device.deviceCategory,geoNetwork.continent,geoNetwork.subContinent,geoNetwork.country,region,hits.page.pagePath,hits.page.pageTitle,hits.item.currencyCode,hits.product.productSKU,hits.product.v2ProductName,hits.product.v2ProductCategory,hits.product.productPrice,channelGrouping
2551781587105610155,1501613719,1/14/2017,Chrome,Windows,FALSE,desktop,Americas,Northern America,United States,North America,/google+redesign/apparel/mens,Men's Apparel | Google Merchandise Store,USD,GGOEAXXX0812,Android Men's Take Charge Short Sleeve Tee Purple,Home/Apparel/Men's/,$19.99,Direct
2551781587105610155,1501613719,1/14/2017,Chrome,Windows,FALSE,desktop,Americas,Northern America,United States,North America,/google+redesign/apparel/mens,Men's Apparel | Google Merchandise Store,USD,GGOEGXXX0806,Google Men's Bike Short Sleeve Tee Charcoal,Home/Apparel/Men's/,$19.99,Direct
2551781587105610155,1501613719,1/14/2017,Chrome,Windows,FALSE,desktop,Americas,Northern America,United States,North America,/google+redesign/apparel/mens,Men's Apparel | Google Merchandise Store,USD,GGOEWXXX0828,Waze Men's Short Sleeve Tee,Home/Apparel/Men's/,$18.99,Direct
2551781587105610155,1501613719,1/14/2017,Chrome,Windows,FALSE,desktop,Americas,Northern America,United States,North America,/google+redesign/apparel/mens,Men's Apparel | Google Merchandise Store,USD,GGOEGAAX0105,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Home/Apparel/Men's/,$16.99,Direct
2551781587105610155,1501613719,1/14/2017,Chrome,Windows,FALSE,desktop,Americas,Northern America,United States,North America,/google+redesign/apparel/mens,Men's Apparel | Google Merchandise Store,USD,GGOEGAAX0106,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Home/Apparel/Men's/,$16.99,Direct
3884810646891698298,1501656919,1/14/2017,Chrome,Macintosh,FALSE,desktop,Europe,Southern Europe,Italy,EMEA,/google+redesign/bags/backpacks/home,Backpacks | Bags | Google Merchandise Store,USD,GGOEGBRB013899,Google Laptop Backpack,Home/Bags/Backpacks/,$99.99,Direct
3884810646891698298,1501656919,1/14/2017,Chrome,Macintosh,FALSE,desktop,Europe,Southern Europe,Italy,EMEA,/google+redesign/bags/backpacks/home,Backpacks | Bags | Google Merchandise Store,USD,GGOEGBRJ037299,Google Alpine Style Backpack,Home/Bags/Backpacks/,$99.99,Direct
3884810646891698298,1501656919,1/14/2017,Chrome,Macintosh,FALSE,desktop,Europe,Southern Europe,Italy,EMEA,/google+redesign/bags/backpacks/home,Backpacks | Bags | Google Merchandise Store,USD,GGOEGBRJ037399,Google Rucksack,Home/Bags/Backpacks/,$69.99,Direct
3884810646891698298,1501656919,1/14/2017,Chrome,Macintosh,FALSE,desktop,Europe,Southern Europe,Italy,EMEA,/google+redesign/bags/backpacks/home,Backpacks | Bags | Google Merchandise Store,USD,GGOEGBRA037499,Waterproof Backpack,Home/Bags/Backpacks/,$99.99,Direct
3884810646891698298,1501656919,1/14/2017,Chrome,Macintosh,FALSE,desktop,Europe,Southern Europe,Italy,EMEA,/google+redesign/bags/backpacks/home,Backpacks | Bags | Google Merchandise Store,USD,GGOEGAAX0795,25L Classic Rucksack,Home/Bags/Backpacks/,$99.99,Direct
1310349693407129524,1501588088,1/14/2017,Internet Explorer,Windows,FALSE,desktop,Europe,Western Europe,Austria,EMEA,/google+redesign/apparel/womens/womens+t+shirts,Women's T-Shirts | Apparel | Google Merchandise Store,USD,GGOEGAAX0278,Google Women's Short Sleeve Hero Tee Black,Home/Apparel/Women's/Women's-T-Shirts/,$16.99,Organic Search
1310349693407129524,1501588088,1/14/2017,Internet Explorer,Windows,FALSE,desktop,Europe,Western Europe,Austria,EMEA,/google+redesign/apparel/womens/womens+t+shirts,Women's T-Shirts | Apparel | Google Merchandise Store,USD,GGOEGAAX0341,Google Women's Vintage Hero Tee Black,Home/Apparel/Women's/Women's-T-Shirts/,$18.99,Organic Search
1310349693407129524,1501588088,1/14/2017,Internet Explorer,Windows,FALSE,desktop,Europe,Western Europe,Austria,EMEA,/google+redesign/apparel/womens/womens+t+shirts,Women's T-Shirts | Apparel | Google Merchandise Store,USD,GGOEGAAX0342,Google Women's Vintage Hero Tee White,Home/Apparel/Women's/Women's-T-Shirts/,$18.99,Organic Search
1310349693407129524,1501588088,1/14/2017,Internet Explorer,Windows,FALSE,desktop,Europe,Western Europe,Austria,EMEA,/google+redesign/apparel/womens/womens+t+shirts,Women's T-Shirts | Apparel | Google Merchandise Store,USD,GGOEGAAX0364,Google Women's Tee Grey,Home/Apparel/Women's/Women's-T-Shirts/,$23.99,Organic Search
1310349693407129524,1501588088,1/14/2017,Internet Explorer,Windows,FALSE,desktop,Europe,Western Europe,Austria,EMEA,/google+redesign/apparel/womens/womens+t+shirts,Women's T-Shirts | Apparel | Google Merchandise Store,USD,GGOEGAAX0365,Google Women's Scoop Neck Tee Black,Home/Apparel/Women's/Women's-T-Shirts/,$19.99,Organic Search
1310349693407129524,1501588088,1/14/2017,Internet Explorer,Windows,FALSE,desktop,Europe,Western Europe,Austria,EMEA,/google+redesign/apparel/womens/womens+t+shirts,Women's T-Shirts | Apparel | Google Merchandise Store,USD,GGOEGAAX0366,Google Women's Scoop Neck Tee White,Home/Apparel/Women's/Women's-T-Shirts/,$19.99,Organic Search
1310349693407129524,1501588088,1/14/2017,Internet Explorer,Windows,FALSE,desktop,Europe,Western Europe,Austria,EMEA,/google+redesign/apparel/womens/womens+t+shirts,Women's T-Shirts | Apparel | Google Merchandise Store,USD,GGOEGAAX0306,Google Women's Recycled Fabric Tee,Home/Apparel/Women's/Women's-T-Shirts/,$19.99,Organic Search
1310349693407129524,1501588088,1/14/2017,Internet Explorer,Windows,FALSE,desktop,Europe,Western Europe,Austria,EMEA,/google+redesign/apparel/womens/womens+t+shirts,Women's T-Shirts | Apparel | Google Merchandise Store,USD,GGOEGAAX0299,Google Women's V-Neck Tee Charcoal,Home/Apparel/Women's/Women's-T-Shirts/,$18.99,Organic Search
1310349693407129524,1501588088,1/14/2017,Internet Explorer,Windows,FALSE,desktop,Europe,Western Europe,Austria,EMEA,/google+redesign/apparel/womens/womens+t+shirts,Women's T-Shirts | Apparel | Google Merchandise Store,USD,GGOEGAAX0304,Google Women's 3/4 Sleeve Baseball Raglan Heather/Black,Home/Apparel/Women's/Women's-T-Shirts/,$19.99,Organic Search
1310349693407129524,1501588088,1/14/2017,Internet Explorer,Windows,FALSE,desktop,Europe,Western Europe,Austria,EMEA,/google+redesign/apparel/womens/womens+t+shirts,Women's T-Shirts | Apparel | Google Merchandise Store,USD,GGOEGAAX0308,Google Women's Long Sleeve Blended Cardigan Charcoal,Home/Apparel/Women's/Women's-T-Shirts/,$29.99,Organic Search
1310349693407129524,1501588088,1/14/2017,Internet Explorer,Windows,FALSE,desktop,Europe,Western Europe,Austria,EMEA,/google+redesign/apparel/womens/womens+t+shirts,Women's T-Shirts | Apparel | Google Merchandise Store,USD,GGOEGAAX0283,Android Women's Short Sleeve Hero Tee Black,Home/Apparel/Women's/Women's-T-Shirts/,$16.99,Organic Search
1310349693407129524,1501588088,1/14/2017,Internet Explorer,Windows,FALSE,desktop,Europe,Western Europe,Austria,EMEA,/google+redesign/apparel/womens/womens+t+shirts,Women's T-Shirts | Apparel | Google Merchandise Store,USD,GGOEGAAX0282,Android Women's Short Sleeve Badge Tee Dark Heather,Home/Apparel/Women's/Women's-T-Shirts/,$16.99,Organic Search
556302664458445607,1501613471,1/14/2017,Chrome,Windows,FALSE,desktop,Americas,Northern America,United States,North America,/google+redesign/electronics,Electronics | Google Merchandise Store,USD,GGOEGESB015199,Google Flashlight,Home/Electronics/,$59.99,Direct
556302664458445607,1501613471,1/14/2017,Chrome,Windows,FALSE,desktop,Americas,Northern America,United States,North America,/google+redesign/electronics,Electronics | Google Merchandise Store,USD,GGOEGEVA022399,Micro Wireless Earbud,Home/Electronics/,$39.99,Direct
556302664458445607,1501613471,1/14/2017,Chrome,Windows,FALSE,desktop,Americas,Northern America,United States,North America,/google+redesign/electronics,Electronics | Google Merchandise Store,USD,GGOEGFKA022299,Keyboard DOT Sticker,Home/Electronics/,$1.50,Direct
556302664458445607,1501613471,1/14/2017,Chrome,Windows,FALSE,desktop,Americas,Northern America,United States,North America,/google+redesign/electronics,Electronics | Google Merchandise Store,USD,GGOEGEHQ024099,Clip-on Compact Charger,Home/Electronics/,$59.99,Direct
556302664458445607,1501613471,1/14/2017,Chrome,Windows,FALSE,desktop,Americas,Northern America,United States,North America,/google+redesign/electronics,Electronics | Google Merchandise Store,USD,GGOEGCBB074399,Google Device Holder Sticky Pad,Home/Electronics/,$4.99,Direct
556302664458445607,1501613471,1/14/2017,Chrome,Windows,FALSE,desktop,Americas,Northern America,United States,North America,/google+redesign/electronics,Electronics | Google Merchandise Store,USD,GGOEGCBC074299,Google Device Stand,Home/Electronics/,$4.99,Direct
556302664458445607,1501613471,1/14/2017,Chrome,Windows,FALSE,desktop,Americas,Northern America,United States,North America,/google+redesign/electronics,Electronics | Google Merchandise Store,USD,GGOEGEHQ071199,"Google High Capacity 10,400mAh Charger",Home/Electronics/,$58.99,Direct
556302664458445607,1501613471,1/14/2017,Chrome,Windows,FALSE,desktop,Americas,Northern America,United States,North America,/google+redesign/electronics,Electronics | Google Merchandise Store,USD,GGOEGEHQ072499,Google 2200mAh Micro Charger,Home/Electronics/,$22.99,Direct
556302664458445607,1501613471,1/14/2017,Chrome,Windows,FALSE,desktop,Americas,Northern America,United States,North America,/google+redesign/electronics,Electronics | Google Merchandise Store,USD,GGOEGEHQ072599,Google 4400mAh Power Bank,Home/Electronics/,$37.99,Direct
556302664458445607,1501613471,1/14/2017,Chrome,Windows,FALSE,desktop,Americas,Northern America,United States,North America,/google+redesign/electronics,Electronics | Google Merchandise Store,USD,GGOEGESB015099,Basecamp Explorer Powerbank Flashlight,Home/Electronics/,$22.99,Direct
556302664458445607,1501613471,1/14/2017,Chrome,Windows,FALSE,desktop,Americas,Northern America,United States,North America,/google+redesign/electronics,Electronics | Google Merchandise Store,USD,GGOEGESC014099,Rocket Flashlight,Home/Electronics/,$4.99,Direct
556302664458445607,1501613471,1/14/2017,Chrome,Windows,FALSE,desktop,Americas,Northern America,United States,North America,/google+redesign/electronics,Electronics | Google Merchandise Store,USD,GGOEGESQ016799,Plastic Sliding Flashlight,Home/Electronics/,$12.99,Direct
4784547171319498383,1501613910,1/14/2017,Chrome,Android,TRUE,mobile,Americas,Northern America,United States,North America,/google+redesign/electronics,Electronics | Google Merchandise Store,USD,GGOEGBFC018799,Electronics Accessory Pouch,Home/Electronics/,$4.99,Organic Search
4784547171319498383,1501613910,1/14/2017,Chrome,Android,TRUE,mobile,Americas,Northern America,United States,North America,/google+redesign/electronics,Electronics | Google Merchandise Store,USD,GGOEGESB015199,Google Flashlight,Home/Electronics/,$59.99,Organic Search
4784547171319498383,1501613910,1/14/2017,Chrome,Android,TRUE,mobile,Americas,Northern America,United States,North America,/google+redesign/electronics,Electronics | Google Merchandise Store,USD,GGOEGEVA022399,Micro Wireless Earbud,Home/Electronics/,$39.99,Organic Search
4784547171319498383,1501613910,1/14/2017,Chrome,Android,TRUE,mobile,Americas,Northern America,United States,North America,/google+redesign/electronics,Electronics | Google Merchandise Store,USD,GGOEGCBB074199,Google Car Clip Phone Holder,Home/Electronics/,$6.99,Organic Search
4784547171319498383,1501613910,1/14/2017,Chrome,Android,TRUE,mobile,Americas,Northern America,United States,North America,/google+redesign/electronics,Electronics | Google Merchandise Store,USD,GGOEGFKA022299,Keyboard DOT Sticker,Home/Electronics/,$1.50,Organic Search
4784547171319498383,1501613910,1/14/2017,Chrome,Android,TRUE,mobile,Americas,Northern America,United States,North America,/google+redesign/electronics,Electronics | Google Merchandise Store,USD,GGOEGCBB074399,Google Device Holder Sticky Pad,Home/Electronics/,$4.99,Organic Search
4784547171319498383,1501613910,1/14/2017,Chrome,Android,TRUE,mobile,Americas,Northern America,United States,North America,/google+redesign/electronics,Electronics | Google Merchandise Store,USD,GGOEGCBC074299,Google Device Stand,Home/Electronics/,$4.99,Organic Search
4784547171319498383,1501613910,1/14/2017,Chrome,Android,TRUE,mobile,Americas,Northern America,United States,North America,/google+redesign/electronics,Electronics | Google Merchandise Store,USD,GGOEGEHQ072499,Google 2200mAh Micro Charger,Home/Electronics/,$22.99,Organic Search
4784547171319498383,1501613910,1/14/2017,Chrome,Android,TRUE,mobile,Americas,Northern America,United States,North America,/google+redesign/electronics,Electronics | Google Merchandise Store,USD,GGOEGEHQ072599,Google 4400mAh Power Bank,Home/Electronics/,$37.99,Organic Search
4784547171319498383,1501613910,1/14/2017,Chrome,Android,TRUE,mobile,Americas,Northern America,United States,North America,/google+redesign/electronics,Electronics | Google Merchandise Store,USD,GGOEGESB015099,Basecamp Explorer Powerbank Flashlight,Home/Electronics/,$22.99,Organic Search
4784547171319498383,1501613910,1/14/2017,Chrome,Android,TRUE,mobile,Americas,Northern America,United States,North America,/google+redesign/electronics,Electronics | Google Merchandise Store,USD,GGOEGESC014099,Rocket Flashlight,Home/Electronics/,$4.99,Organic Search
4784547171319498383,1501613910,1/14/2017,Chrome,Android,TRUE,mobile,Americas,Northern America,United States,North America,/google+redesign/electronics,Electronics | Google Merchandise Store,USD,GGOEGESQ016799,Plastic Sliding Flashlight,Home/Electronics/,$12.99,Organic Search
084004089776743791,1501631722,1/14/2017,Chrome,iOS,TRUE,mobile,Americas,Northern America,United States,North America,/google+redesign/bags/backpacks/home,Backpacks | Bags | Google Merchandise Store,USD,GGOEGBRB013899,Google Laptop Backpack,Home/Bags/Backpacks/,$99.99,Direct
084004089776743791,1501631722,1/14/2017,Chrome,iOS,TRUE,mobile,Americas,Northern America,United States,North America,/google+redesign/bags/backpacks/home,Backpacks | Bags | Google Merchandise Store,USD,GGOEGBRJ037299,Google Alpine Style Backpack,Home/Bags/Backpacks/,$99.99,Direct
084004089776743791,1501631722,1/14/2017,Chrome,iOS,TRUE,mobile,Americas,Northern America,United States,North America,/google+redesign/bags/backpacks/home,Backpacks | Bags | Google Merchandise Store,USD,GGOEGBRJ037399,Google Rucksack,Home/Bags/Backpacks/,$69.99,Direct
084004089776743791,1501631722,1/14/2017,Chrome,iOS,TRUE,mobile,Americas,Northern America,United States,North America,/google+redesign/bags/backpacks/home,Backpacks | Bags | Google Merchandise Store,USD,GGOEGBRA037499,Waterproof Backpack,Home/Bags/Backpacks/,$99.99,Direct
084004089776743791,1501631722,1/14/2017,Chrome,iOS,TRUE,mobile,Americas,Northern America,United States,North America,/google+redesign/bags/backpacks/home,Backpacks | Bags | Google Merchandise Store,USD,GGOEGAAX0795,25L Classic Rucksack,Home/Bags/Backpacks/,$99.99,Direct
1454264062404681065,1501610493,1/15/2017,Chrome,Windows,FALSE,desktop,Americas,Northern America,United States,North America,/google+redesign/bags,Bags | Google Merchandise Store,USD,GGOEGBRA037499,Waterproof Backpack,Home/Bags/,$99.99,Organic Search
1454264062404681065,1501610493,1/15/2017,Chrome,Windows,FALSE,desktop,Americas,Northern America,United States,North America,/google+redesign/bags,Bags | Google Merchandise Store,USD,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,$13.99,Organic Search
1454264062404681065,1501610493,1/15/2017,Chrome,Windows,FALSE,desktop,Americas,Northern America,United States,North America,/google+redesign/bags,Bags | Google Merchandise Store,USD,GGOEGBPB081999,UpCycled Bike Saddle Bag,Home/Bags/,$49.99,Organic Search
1454264062404681065,1501610493,1/15/2017,Chrome,Windows,FALSE,desktop,Americas,Northern America,United States,North America,/google+redesign/bags,Bags | Google Merchandise Store,USD,GGOEGBPB082099,UpCycled Handlebar Bag,Home/Bags/,$59.99,Organic Search
1454264062404681065,1501610493,1/15/2017,Chrome,Windows,FALSE,desktop,Americas,Northern America,United States,North America,/google+redesign/bags,Bags | Google Merchandise Store,USD,GGOEGBJC014399,Google Tote Bag,Home/Bags/,$9.99,Organic Search
1454264062404681065,1501610493,1/15/2017,Chrome,Windows,FALSE,desktop,Americas,Northern America,United States,North America,/google+redesign/bags,Bags | Google Merchandise Store,USD,GGOEGBJC019999,Collapsible Shopping Bag,Home/Bags/,$4.99,Organic Search
1454264062404681065,1501610493,1/15/2017,Chrome,Windows,FALSE,desktop,Americas,Northern America,United States,North America,/google+redesign/bags,Bags | Google Merchandise Store,USD,GGOEGBJL013999,Google Canvas Tote Natural/Navy,Home/Bags/,$15.99,Organic Search
1454264062404681065,1501610493,1/15/2017,Chrome,Windows,FALSE,desktop,Americas,Northern America,United States,North America,/google+redesign/bags,Bags | Google Merchandise Store,USD,GGOEGBMJ013399,Sport Bag,Home/Bags/,$4.99,Organic Search
1454264062404681065,1501610493,1/15/2017,Chrome,Windows,FALSE,desktop,Americas,Northern America,United States,North America,/google+redesign/bags,Bags | Google Merchandise Store,USD,GGOEGBPB021199,Google Slim Utility Travel Bag,Home/Bags/,$14.99,Organic Search
1454264062404681065,1501610493,1/15/2017,Chrome,Windows,FALSE,desktop,Americas,Northern America,United States,North America,/google+redesign/bags,Bags | Google Merchandise Store,USD,GGOEGBRB013899,Google Laptop Backpack,Home/Bags/,$99.99,Organic Search
1454264062404681065,1501610493,1/15/2017,Chrome,Windows,FALSE,desktop,Americas,Northern America,United States,North America,/google+redesign/bags,Bags | Google Merchandise Store,USD,GGOEGBRJ037299,Google Alpine Style Backpack,Home/Bags/,$99.99,Organic Search
1454264062404681065,1501610493,1/15/2017,Chrome,Windows,FALSE,desktop,Americas,Northern America,United States,North America,/google+redesign/bags,Bags | Google Merchandise Store,USD,GGOEGBRJ037399,Google Rucksack,Home/Bags/,$69.99,Organic Search
285078690625627121,1501624467,1/15/2017,Safari,iOS,TRUE,mobile,Americas,Northern America,United States,North America,/google+redesign/electronics,Electronics | Google Merchandise Store,USD,GGOEGBFC018799,Electronics Accessory Pouch,Home/Electronics/,$4.99,Organic Search
285078690625627121,1501624467,1/15/2017,Safari,iOS,TRUE,mobile,Americas,Northern America,United States,North America,/google+redesign/electronics,Electronics | Google Merchandise Store,USD,GGOEGESB015199,Google Flashlight,Home/Electronics/,$59.99,Organic Search
285078690625627121,1501624467,1/15/2017,Safari,iOS,TRUE,mobile,Americas,Northern America,United States,North America,/google+redesign/electronics,Electronics | Google Merchandise Store,USD,GGOEGEVA022399,Micro Wireless Earbud,Home/Electronics/,$39.99,Organic Search
285078690625627121,1501624467,1/15/2017,Safari,iOS,TRUE,mobile,Americas,Northern America,United States,North America,/google+redesign/electronics,Electronics | Google Merchandise Store,USD,GGOEGCBB074199,Google Car Clip Phone Holder,Home/Electronics/,$6.99,Organic Search
285078690625627121,1501624467,1/15/2017,Safari,iOS,TRUE,mobile,Americas,Northern America,United States,North America,/google+redesign/electronics,Electronics | Google Merchandise Store,USD,GGOEGFKA022299,Keyboard DOT Sticker,Home/Electronics/,$1.50,Organic Search
285078690625627121,1501624467,1/15/2017,Safari,iOS,TRUE,mobile,Americas,Northern America,United States,North America,/google+redesign/electronics,Electronics | Google Merchandise Store,USD,GGOEGCBB074399,Google Device Holder Sticky Pad,Home/Electronics/,$4.99,Organic Search
285078690625627121,1501624467,1/15/2017,Safari,iOS,TRUE,mobile,Americas,Northern America,United States,North America,/google+redesign/electronics,Electronics | Google Merchandise Store,USD,GGOEGCBC074299,Google Device Stand,Home/Electronics/,$4.99,Organic Search
285078690625627121,1501624467,1/15/2017,Safari,iOS,TRUE,mobile,Americas,Northern America,United States,North America,/google+redesign/electronics,Electronics | Google Merchandise Store,USD,GGOEGEHQ072499,Google 2200mAh Micro Charger,Home/Electronics/,$22.99,Organic Search
285078690625627121,1501624467,1/15/2017,Safari,iOS,TRUE,mobile,Americas,Northern America,United States,North America,/google+redesign/electronics,Electronics | Google Merchandise Store,USD,GGOEGEHQ072599,Google 4400mAh Power Bank,Home/Electronics/,$37.99,Organic Search
285078690625627121,1501624467,1/15/2017,Safari,iOS,TRUE,mobile,Americas,Northern America,United States,North America,/google+redesign/electronics,Electronics | Google Merchandise Store,USD,GGOEGESB015099,Basecamp Explorer Powerbank Flashlight,Home/Electronics/,$22.99,Organic Search
285078690625627121,1501624467,1/15/2017,Safari,iOS,TRUE,mobile,Americas,Northern America,United States,North America,/google+redesign/electronics,Electronics | Google Merchandise Store,USD,GGOEGESC014099,Rocket Flashlight,Home/Electronics/,$4.99,Organic Search
285078690625627121,1501624467,1/15/2017,Safari,iOS,TRUE,mobile,Americas,Northern America,United States,North America,/google+redesign/electronics,Electronics | Google Merchandise Store,USD,GGOEGESQ016799,Plastic Sliding Flashlight,Home/Electronics/,$12.99,Organic Search
1580431283728289185,1501596340,1/15/2017,Chrome,Macintosh,FALSE,desktop,Americas,Northern America,United States,North America,/google+redesign/bags/backpacks/home,Backpacks | Bags | Google Merchandise Store,USD,GGOEGBRB013899,Google Laptop Backpack,Home/Bags/Backpacks/,$99.99,Direct
1580431283728289185,1501596340,1/15/2017,Chrome,Macintosh,FALSE,desktop,Americas,Northern America,United States,North America,/google+redesign/bags/backpacks/home,Backpacks | Bags | Google Merchandise Store,USD,GGOEGBRJ037399,Google Rucksack,Home/Bags/Backpacks/,$69.99,Direct
1580431283728289185,1501596340,1/15/2017,Chrome,Macintosh,FALSE,desktop,Americas,Northern America,United States,North America,/google+redesign/bags/backpacks/home,Backpacks | Bags | Google Merchandise Store,USD,GGOEGBRA037499,Waterproof Backpack,Home/Bags/Backpacks/,$99.99,Direct
1580431283728289185,1501596340,1/15/2017,Chrome,Macintosh,FALSE,desktop,Americas,Northern America,United States,North America,/google+redesign/bags/backpacks/home,Backpacks | Bags | Google Merchandise Store,USD,GGOEGBRJ037299,Google Alpine Style Backpack,Home/Bags/Backpacks/,$99.99,Direct
1580431283728289185,1501596340,1/15/2017,Chrome,Macintosh,FALSE,desktop,Americas,Northern America,United States,North America,/google+redesign/bags/backpacks/home,Backpacks | Bags | Google Merchandise Store,USD,GGOEGAAX0795,25L Classic Rucksack,Home/Bags/Backpacks/,$99.99,Direct
1743630978694995839,1501593453,1/15/2017,Chrome,Android,TRUE,mobile,Asia,Southern Asia,India,APAC,/google+redesign/bags,Bags | Google Merchandise Store,USD,GGOEGBRA037499,Waterproof Backpack,Home/Bags/,$99.99,Organic Search
1743630978694995839,1501593453,1/15/2017,Chrome,Android,TRUE,mobile,Asia,Southern Asia,India,APAC,/google+redesign/bags,Bags | Google Merchandise Store,USD,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,$13.99,Organic Search
1743630978694995839,1501593453,1/15/2017,Chrome,Android,TRUE,mobile,Asia,Southern Asia,India,APAC,/google+redesign/bags,Bags | Google Merchandise Store,USD,GGOEGBFC018799,Electronics Accessory Pouch,Home/Bags/,$4.99,Organic Search
1743630978694995839,1501593453,1/15/2017,Chrome,Android,TRUE,mobile,Asia,Southern Asia,India,APAC,/google+redesign/bags,Bags | Google Merchandise Store,USD,GGOEGBJC014399,Google Tote Bag,Home/Bags/,$9.99,Organic Search
1743630978694995839,1501593453,1/15/2017,Chrome,Android,TRUE,mobile,Asia,Southern Asia,India,APAC,/google+redesign/bags,Bags | Google Merchandise Store,USD,GGOEGBJC019999,Collapsible Shopping Bag,Home/Bags/,$4.99,Organic Search
1743630978694995839,1501593453,1/15/2017,Chrome,Android,TRUE,mobile,Asia,Southern Asia,India,APAC,/google+redesign/bags,Bags | Google Merchandise Store,USD,GGOEGBJL013999,Google Canvas Tote Natural/Navy,Home/Bags/,$15.99,Organic Search
1743630978694995839,1501593453,1/15/2017,Chrome,Android,TRUE,mobile,Asia,Southern Asia,India,APAC,/google+redesign/bags,Bags | Google Merchandise Store,USD,GGOEGBMJ013399,Sport Bag,Home/Bags/,$4.99,Organic Search
1743630978694995839,1501593453,1/15/2017,Chrome,Android,TRUE,mobile,Asia,Southern Asia,India,APAC,/google+redesign/bags,Bags | Google Merchandise Store,USD,GGOEGBPB021199,Google Slim Utility Travel Bag,Home/Bags/,$14.99,Organic Search
1743630978694995839,1501593453,1/15/2017,Chrome,Android,TRUE,mobile,Asia,Southern Asia,India,APAC,/google+redesign/bags,Bags | Google Merchandise Store,USD,GGOEGBPB081999,UpCycled Bike Saddle Bag,Home/Bags/,$49.99,Organic Search
1743630978694995839,1501593453,1/15/2017,Chrome,Android,TRUE,mobile,Asia,Southern Asia,India,APAC,/google+redesign/bags,Bags | Google Merchandise Store,USD,GGOEGBPB082099,UpCycled Handlebar Bag,Home/Bags/,$59.99,Organic Search
1743630978694995839,1501593453,1/15/2017,Chrome,Android,TRUE,mobile,Asia,Southern Asia,India,APAC,/google+redesign/bags,Bags | Google Merchandise Store,USD,GGOEGBRB013899,Google Laptop Backpack,Home/Bags/,$99.99,Organic Search
1743630978694995839,1501593453,1/15/2017,Chrome,Android,TRUE,mobile,Asia,Southern Asia,India,APAC,/google+redesign/bags,Bags | Google Merchandise Store,USD,GGOEGBRJ037399,Google Rucksack,Home/Bags/,$69.99,Organic Search
7895766623547962636,1501584652,1/15/2017,Chrome,Windows,FALSE,desktop,Europe,Northern Europe,Ireland,EMEA,/google+redesign/apparel/kids/kids+youth,Youth | Kids' Apparel | Google Merchandise Store,USD,GGOEGAAX0683,Google Youth Short Sleeve T-shirt Royal Blue,Home/Apparel/Kid's/Kids-Youth/,$18.99,Organic Search
7895766623547962636,1501584652,1/15/2017,Chrome,Windows,FALSE,desktop,Europe,Northern Europe,Ireland,EMEA,/google+redesign/apparel/kids/kids+youth,Youth | Kids' Apparel | Google Merchandise Store,USD,GGOEGAAX0680,Google Youth Baseball Raglan Heather/Black,Home/Apparel/Kid's/Kids-Youth/,$24.99,Organic Search
7895766623547962636,1501584652,1/15/2017,Chrome,Windows,FALSE,desktop,Europe,Northern Europe,Ireland,EMEA,/google+redesign/apparel/kids/kids+youth,Youth | Kids' Apparel | Google Merchandise Store,USD,GGOEGAAX0682,Google Youth Short Sleeve Tee Red,Home/Apparel/Kid's/Kids-Youth/,$18.99,Organic Search
7895766623547962636,1501584652,1/15/2017,Chrome,Windows,FALSE,desktop,Europe,Northern Europe,Ireland,EMEA,/google+redesign/apparel/kids/kids+youth,Youth | Kids' Apparel | Google Merchandise Store,USD,GGOEGAAX0686,YouTube Youth Short Sleeve Tee Red,Home/Apparel/Kid's/Kids-Youth/,$18.99,Organic Search
7895766623547962636,1501584652,1/15/2017,Chrome,Windows,FALSE,desktop,Europe,Northern Europe,Ireland,EMEA,/google+redesign/apparel/kids/kids+youth,Youth | Kids' Apparel | Google Merchandise Store,USD,GGOEGAAX0690,Google Youth Short Sleeve Tee White,Home/Apparel/Kid's/Kids-Youth/,$18.99,Organic Search
62590001621668507,1501621806,1/15/2017,Safari,iOS,TRUE,mobile,Americas,Northern America,United States,North America,/google+redesign/bags,Bags | Google Merchandise Store,USD,GGOEGBRA037499,Waterproof Backpack,Home/Bags/,$99.99,Organic Search
62590001621668507,1501621806,1/15/2017,Safari,iOS,TRUE,mobile,Americas,Northern America,United States,North America,/google+redesign/bags,Bags | Google Merchandise Store,USD,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,$13.99,Organic Search
62590001621668507,1501621806,1/15/2017,Safari,iOS,TRUE,mobile,Americas,Northern America,United States,North America,/google+redesign/bags,Bags | Google Merchandise Store,USD,GGOEGBFC018799,Electronics Accessory Pouch,Home/Bags/,$4.99,Organic Search
62590001621668507,1501621806,1/15/2017,Safari,iOS,TRUE,mobile,Americas,Northern America,United States,North America,/google+redesign/bags,Bags | Google Merchandise Store,USD,GGOEGBJC014399,Google Tote Bag,Home/Bags/,$9.99,Organic Search
62590001621668507,1501621806,1/15/2017,Safari,iOS,TRUE,mobile,Americas,Northern America,United States,North America,/google+redesign/bags,Bags | Google Merchandise Store,USD,GGOEGBJC019999,Collapsible Shopping Bag,Home/Bags/,$4.99,Organic Search
